timestamp,station_id,station_name,prediction,target,target_label,model_version
2024-01-03 01:00:00,0,Татнефть-АЗС-001,6.130931594041407,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 02:00:00,0,Татнефть-АЗС-001,6.82488647470836,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 03:00:00,0,Татнефть-АЗС-001,2.6637288163580624,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 04:00:00,0,Татнефть-АЗС-001,2.6637288163580624,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 05:00:00,0,Татнефть-АЗС-001,7.376723171168658,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 06:00:00,0,Татнефть-АЗС-001,23.52725404294678,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 07:00:00,0,Татнефть-АЗС-001,115.8253361223799,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 08:00:00,0,Татнефть-АЗС-001,103.54947418643748,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 09:00:00,0,Татнефть-АЗС-001,91.63818101367616,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 10:00:00,0,Татнефть-АЗС-001,38.803551252256646,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 11:00:00,0,Татнефть-АЗС-001,39.555075728246514,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 12:00:00,0,Татнефть-АЗС-001,32.07601288859529,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 13:00:00,0,Татнефть-АЗС-001,62.27516586161541,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 14:00:00,0,Татнефть-АЗС-001,68.70535339854756,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 15:00:00,0,Татнефть-АЗС-001,21.937288499160907,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 16:00:00,0,Татнефть-АЗС-001,24.84109566162036,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 17:00:00,0,Татнефть-АЗС-001,113.31457693386757,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 18:00:00,0,Татнефть-АЗС-001,117.81971042029478,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 19:00:00,0,Татнефть-АЗС-001,217.11838801196018,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 20:00:00,0,Татнефть-АЗС-001,34.080927846330766,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 21:00:00,0,Татнефть-АЗС-001,19.054918307121792,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 22:00:00,0,Татнефть-АЗС-001,2.7766755366907807,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-03 23:00:00,0,Татнефть-АЗС-001,7.154965038619402,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 00:00:00,0,Татнефть-АЗС-001,2.6637288163580624,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 01:00:00,0,Татнефть-АЗС-001,2.6637288163580624,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 02:00:00,0,Татнефть-АЗС-001,6.130931594041407,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 03:00:00,0,Татнефть-АЗС-001,2.6637288163580624,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 04:00:00,0,Татнефть-АЗС-001,7.745226727560827,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 05:00:00,0,Татнефть-АЗС-001,8.479201537254482,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 06:00:00,0,Татнефть-АЗС-001,22.81583504734752,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 07:00:00,0,Татнефть-АЗС-001,198.9729597750824,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 08:00:00,0,Татнефть-АЗС-001,189.97065982054949,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 09:00:00,0,Татнефть-АЗС-001,195.73233505953942,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 10:00:00,0,Татнефть-АЗС-001,19.537217937563018,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 11:00:00,0,Татнефть-АЗС-001,35.175601134075094,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 12:00:00,0,Татнефть-АЗС-001,49.89823154243936,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 13:00:00,0,Татнефть-АЗС-001,55.95335673998366,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 14:00:00,0,Татнефть-АЗС-001,49.89823154243936,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 15:00:00,0,Татнефть-АЗС-001,37.68364406255887,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 16:00:00,0,Татнефть-АЗС-001,35.40299230315397,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 17:00:00,0,Татнефть-АЗС-001,225.68481730684454,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 18:00:00,0,Татнефть-АЗС-001,197.2135503163479,total_fuel_sales,Продажи топлива,baseline_hgb_v2
